longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,Price,Rooms_Per_Household,Bedrooms_Per_Room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.65,34.08,38.0,2750.0,572.0,1410.0,483.0,3.3836,144900.0,5.693581780538302,0.208,True,False,False,False
-117.66,34.07,37.0,2454.0,511.0,1165.0,504.0,2.9474,139600.0,4.869047619047619,0.20823145884270577,True,False,False,False
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,114900.0,4.706635622817229,0.23546871135295572,True,False,False,False
-117.66,34.07,36.0,2072.0,408.0,964.0,395.0,2.8702,137000.0,5.245569620253165,0.1969111969111969,True,False,False,False
-117.66,34.07,33.0,2081.0,409.0,1008.0,375.0,2.587,138100.0,5.549333333333333,0.19654012493993273,True,False,False,False
-117.66,34.08,36.0,1485.0,236.0,623.0,261.0,3.3036,141000.0,5.689655172413793,0.1589225589225589,True,False,False,False
-117.66,34.08,33.0,3659.0,590.0,1773.0,615.0,3.9227,157200.0,5.949593495934959,0.16124624214266192,True,False,False,False
-117.64,34.08,37.0,2576.0,468.0,1284.0,428.0,3.3958,130400.0,6.018691588785047,0.18167701863354038,True,False,False,False
-117.64,34.07,43.0,1970.0,379.0,1036.0,391.0,3.2083,122800.0,5.038363171355499,0.19238578680203045,True,False,False,False
-117.65,34.08,52.0,2264.0,439.0,1031.0,437.0,3.375,144300.0,5.1807780320366135,0.19390459363957596,True,False,False,False
-117.65,34.08,40.0,1609.0,258.0,624.0,242.0,5.4689,158200.0,6.648760330578512,0.1603480422622747,True,False,False,False
-117.64,34.08,35.0,1254.0,241.0,729.0,253.0,3.495,118000.0,4.956521739130435,0.19218500797448165,True,False,False,False
-117.64,34.08,33.0,1987.0,455.0,1369.0,475.0,2.4464,122600.0,4.183157894736842,0.22898842476094616,True,False,False,False
-117.63,34.08,38.0,1810.0,371.0,1257.0,354.0,3.8355,111700.0,5.112994350282486,0.20497237569060772,True,False,False,False
-117.63,34.07,39.0,2650.0,511.0,1537.0,495.0,3.4432,106700.0,5.353535353535354,0.19283018867924528,True,False,False,False
-117.62,34.08,30.0,1372.0,235.0,1047.0,225.0,3.1597,116300.0,6.097777777777778,0.17128279883381925,True,False,False,False
-117.62,34.09,26.0,3271.0,595.0,2259.0,566.0,4.0139,132000.0,5.779151943462898,0.18190155915622133,True,False,False,False
-117.62,34.08,22.0,2626.0,631.0,1678.0,557.0,3.125,111800.0,4.714542190305206,0.2402894135567403,True,False,False,False
-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,4.4946,136000.0,5.294896030245747,0.19778650481970725,True,False,False,False
-117.61,34.08,20.0,3550.0,736.0,2229.0,681.0,3.0199,128800.0,5.212922173274596,0.20732394366197182,True,False,False,False
-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,4.4205,135500.0,5.078328981723238,0.18611825192802056,True,False,False,False
-117.61,34.09,11.0,2000.0,391.0,1503.0,426.0,4.6167,144000.0,4.694835680751174,0.1955,True,False,False,False
-117.61,34.08,12.0,4427.0,435.0,2400.0,843.0,4.7147,158700.0,5.251482799525504,0.09826067314208267,True,False,False,False
-117.6,34.08,15.0,2700.0,460.0,1432.0,449.0,4.9063,159800.0,6.013363028953229,0.17037037037037037,True,False,False,False
-117.65,34.07,35.0,2501.0,651.0,1182.0,591.0,1.4464,113200.0,4.231810490693739,0.2602958816473411,True,False,False,False
-117.65,34.07,52.0,1041.0,252.0,558.0,231.0,1.9236,117200.0,4.5064935064935066,0.2420749279538905,True,False,False,False
-117.65,34.06,41.0,465.0,130.0,349.0,138.0,2.0893,112500.0,3.369565217391304,0.27956989247311825,True,False,False,False
-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,2.2765,98100.0,4.021645021645021,0.2558306422676713,True,False,False,False
-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,2.837,111200.0,4.57089552238806,0.2220408163265306,True,False,False,False
-117.64,34.07,52.0,1644.0,372.0,1269.0,355.0,2.6913,108300.0,4.630985915492958,0.22627737226277372,True,False,False,False
-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,2.4583,110400.0,4.361643835616438,0.2694723618090452,True,False,False,False
-117.66,34.06,39.0,1405.0,339.0,1489.0,336.0,1.608,91800.0,4.181547619047619,0.2412811387900356,True,False,False,False
-117.65,34.06,41.0,1171.0,334.0,1479.0,334.0,2.25,90500.0,3.5059880239520957,0.2852263023057216,True,False,False,False
-117.64,34.06,43.0,763.0,219.0,851.0,198.0,1.7292,79200.0,3.8535353535353534,0.2870249017038008,True,False,False,False
-117.64,34.06,50.0,637.0,143.0,590.0,147.0,1.9659,85700.0,4.333333333333333,0.22448979591836735,True,False,False,False
-117.63,34.06,39.0,1210.0,310.0,1294.0,303.0,2.3636,88300.0,3.9933993399339935,0.256198347107438,True,False,False,False
-117.66,34.05,36.0,2341.0,520.0,2138.0,523.0,2.3347,104000.0,4.4760994263862335,0.22212729602733874,True,False,False,False
-117.66,34.05,33.0,960.0,216.0,831.0,222.0,2.5391,108600.0,4.324324324324325,0.225,True,False,False,False
-117.67,34.04,16.0,3260.0,501.0,1973.0,535.0,4.6563,162000.0,6.093457943925234,0.15368098159509203,True,False,False,False
-117.66,34.04,16.0,2081.0,348.0,1332.0,356.0,4.7872,147600.0,5.845505617977528,0.1672272945699183,True,False,False,False
-117.66,34.05,14.0,2644.0,525.0,2021.0,511.0,3.6467,147500.0,5.174168297455969,0.1985627836611195,True,False,False,False
-117.65,34.04,15.0,3393.0,435.0,2039.0,611.0,3.9336,151000.0,5.553191489361702,0.1282051282051282,True,False,False,False
-117.66,34.04,10.0,3657.0,695.0,2079.0,663.0,4.2054,159900.0,5.515837104072398,0.19004648619086684,True,False,False,False
-117.67,34.05,6.0,2833.0,628.0,1717.0,589.0,3.2062,167500.0,4.809847198641766,0.2216731380162372,True,False,False,False
-117.67,34.04,13.0,2295.0,374.0,1284.0,378.0,5.2551,194300.0,6.071428571428571,0.16296296296296298,True,False,False,False
-117.67,34.04,13.0,1543.0,435.0,776.0,358.0,3.0598,99700.0,4.310055865921788,0.28191834089436163,True,False,False,False
-117.68,34.04,27.0,574.0,103.0,321.0,103.0,3.9107,186500.0,5.572815533980583,0.1794425087108014,True,False,False,False
-117.65,34.02,9.0,2107.0,411.0,1138.0,389.0,4.4042,159100.0,5.416452442159383,0.1950640721404841,True,False,False,False
-117.66,34.03,14.0,2137.0,345.0,1151.0,352.0,5.753,185500.0,6.0710227272727275,0.16144127281235376,True,False,False,False
-117.67,34.02,16.0,3042.0,524.0,1516.0,475.0,4.8906,178500.0,6.404210526315789,0.1722550953320184,True,False,False,False
-117.66,34.02,11.0,3358.0,504.0,1690.0,482.0,6.7544,207900.0,6.966804979253112,0.15008933889219775,True,False,False,False
-117.65,34.03,15.0,4420.0,903.0,2373.0,858.0,3.449,149100.0,5.151515151515151,0.20429864253393665,True,False,False,False
-117.65,34.04,28.0,2360.0,607.0,2623.0,592.0,2.5048,100000.0,3.9864864864864864,0.2572033898305085,True,False,False,False
-117.64,34.05,32.0,1129.0,251.0,1378.0,268.0,3.0057,96900.0,4.212686567164179,0.22232063773250665,True,False,False,False
-117.64,34.05,27.0,1407.0,362.0,1684.0,350.0,2.1944,95700.0,4.02,0.2572850035536603,True,False,False,False
-117.64,34.03,11.0,2050.0,382.0,1044.0,371.0,4.8281,137000.0,5.525606469002695,0.18634146341463415,True,False,False,False
-117.64,34.04,21.0,1801.0,507.0,2556.0,484.0,2.4716,102500.0,3.7210743801652892,0.28151027207107165,True,False,False,False
-117.64,34.03,10.0,3194.0,579.0,2088.0,549.0,4.1779,159100.0,5.817850637522769,0.1812773951158422,True,False,False,False
-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,4.0611,158000.0,5.88086642599278,0.19030079803560468,True,False,False,False
-117.62,34.02,9.0,4265.0,587.0,2280.0,589.0,5.5632,195100.0,7.241086587436333,0.13763188745603752,True,False,False,False
-117.62,34.03,15.0,3942.0,661.0,2240.0,621.0,4.8311,176000.0,6.3478260869565215,0.16768138001014712,True,False,False,False
-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,164100.0,6.296296296296297,0.15931372549019607,True,False,False,False
-117.61,34.02,15.0,1791.0,346.0,1219.0,328.0,3.8125,170300.0,5.460365853658536,0.19318816303740927,True,False,False,False
-117.6,34.02,16.0,2103.0,348.0,1305.0,356.0,5.2849,160400.0,5.907303370786517,0.16547788873038516,True,False,False,False
-117.6,34.03,16.0,1499.0,232.0,918.0,239.0,5.5677,175400.0,6.2719665271966525,0.15476984656437626,True,False,False,False
-117.62,34.05,33.0,883.0,211.0,1007.0,210.0,2.8281,103600.0,4.204761904761905,0.23895809739524349,True,False,False,False
-117.61,34.04,8.0,4116.0,766.0,1785.0,745.0,3.1672,150200.0,5.524832214765101,0.1861030126336249,True,False,False,False
-117.64,34.02,6.0,248.0,47.0,119.0,42.0,2.125,416700.0,5.904761904761905,0.18951612903225806,True,False,False,False
-117.64,33.99,29.0,1005.0,152.0,513.0,149.0,2.4375,181300.0,6.74496644295302,0.15124378109452735,True,False,False,False
-117.66,34.0,5.0,1387.0,236.0,855.0,270.0,5.411,201100.0,5.137037037037037,0.17015140591204037,True,False,False,False
-117.6,33.98,26.0,1225.0,199.0,717.0,204.0,2.7284,225000.0,6.004901960784314,0.16244897959183674,True,False,False,False
-117.54,34.11,16.0,2114.0,374.0,1463.0,399.0,3.9241,131500.0,5.298245614035087,0.17691579943235572,True,False,False,False
-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,4.6437,191700.0,7.507645259938838,0.15519348268839103,True,False,False,False
-117.51,34.16,2.0,718.0,98.0,119.0,50.0,4.1,315000.0,14.36,0.13649025069637882,True,False,False,False
-117.59,34.1,17.0,3646.0,1035.0,1987.0,895.0,2.3603,139300.0,4.073743016759776,0.2838727372462973,True,False,False,False
-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,100800.0,4.075675675675676,0.26525198938992045,True,False,False,False
-117.59,34.09,16.0,2401.0,465.0,1757.0,500.0,3.9755,120400.0,4.802,0.19366930445647645,True,False,False,False
-117.57,34.07,4.0,2152.0,580.0,1083.0,441.0,3.1458,118800.0,4.879818594104308,0.2695167286245353,True,False,False,False
-117.59,34.03,16.0,3443.0,562.0,2130.0,564.0,5.0769,161400.0,6.1046099290780145,0.1632297415045019,True,False,False,False
-117.59,34.02,14.0,1463.0,261.0,881.0,245.0,4.7857,152500.0,5.9714285714285715,0.17840054682159945,True,False,False,False
-117.53,34.1,5.0,2185.0,488.0,1379.0,458.0,3.7917,103000.0,4.770742358078603,0.22334096109839818,True,False,False,False
-117.46,34.14,10.0,714.0,131.0,381.0,119.0,0.8926,116100.0,6.0,0.18347338935574228,True,False,False,False
-117.46,34.1,35.0,908.0,226.0,667.0,203.0,2.5833,93500.0,4.472906403940887,0.2488986784140969,True,False,False,False
-117.46,34.1,7.0,1759.0,473.0,1064.0,328.0,1.9583,108800.0,5.362804878048781,0.2689027856736782,True,False,False,False
-117.48,34.09,32.0,3170.0,630.0,2612.0,580.0,3.6394,99200.0,5.4655172413793105,0.19873817034700317,True,False,False,False
-117.48,34.09,32.0,1650.0,328.0,1124.0,290.0,3.1838,98600.0,5.689655172413793,0.1987878787878788,True,False,False,False
-117.48,34.1,30.0,2287.0,531.0,1796.0,503.0,2.5833,90600.0,4.546719681908549,0.23218189768255357,True,False,False,False
-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973,113400.0,4.914330218068536,0.18129952456418383,True,False,False,False
-117.48,34.08,28.0,1922.0,382.0,1565.0,340.0,3.915,117400.0,5.652941176470589,0.1987513007284079,True,False,False,False
-117.48,34.08,17.0,1834.0,390.0,1253.0,357.0,3.1028,106400.0,5.137254901960785,0.21264994547437296,True,False,False,False
-117.47,34.07,24.0,1017.0,227.0,568.0,187.0,1.5972,112500.0,5.438502673796791,0.2232055063913471,True,False,False,False
-117.42,34.06,27.0,2532.0,495.0,1305.0,436.0,2.9107,143100.0,5.807339449541284,0.19549763033175355,True,False,False,False
-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,195600.0,6.508045977011494,0.16884493111974566,True,False,False,False
-117.47,34.06,33.0,1379.0,273.0,884.0,229.0,2.7574,125000.0,6.021834061135372,0.19796954314720813,True,False,False,False
-117.49,34.05,20.0,1483.0,249.0,660.0,194.0,3.9464,207700.0,7.644329896907217,0.16790289952798382,True,False,False,False
-117.5,34.04,5.0,3958.0,665.0,2456.0,666.0,5.1647,154700.0,5.942942942942943,0.16801414855987873,True,False,False,False
-117.5,34.04,4.0,3428.0,649.0,2158.0,632.0,5.0175,143400.0,5.424050632911392,0.18932322053675613,True,False,False,False
-117.4,34.18,16.0,1769.0,254.0,1778.0,251.0,5.3671,181800.0,7.047808764940239,0.143583945732052,True,False,False,False
-117.38,34.2,16.0,193.0,45.0,312.0,76.0,3.7578,137500.0,2.539473684210526,0.23316062176165803,True,False,False,False
-117.42,34.11,25.0,4261.0,893.0,2319.0,702.0,3.3958,111900.0,6.06980056980057,0.20957521708519128,True,False,False,False
-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,115400.0,5.359838274932614,0.20341966306261,True,False,False,False
-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,99500.0,4.637931034482759,0.1970260223048327,True,False,False,False
-117.43,34.11,17.0,4109.0,884.0,2544.0,780.0,2.7757,109800.0,5.267948717948718,0.2151375030421027,True,False,False,False
-117.43,34.1,43.0,1898.0,418.0,971.0,366.0,2.4735,89900.0,5.185792349726776,0.220231822971549,True,False,False,False
-117.44,34.1,43.0,1614.0,400.0,926.0,349.0,2.075,95100.0,4.624641833810888,0.24783147459727387,True,False,False,False
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,97400.0,4.617529880478088,0.23899913718723037,True,False,False,False
-117.44,34.09,12.0,3598.0,828.0,2588.0,781.0,2.375,113800.0,4.606914212548015,0.2301278488048916,True,False,False,False
-117.42,34.09,28.0,3193.0,525.0,1750.0,523.0,4.1375,128300.0,6.105162523900574,0.1644221735045412,True,False,False,False
-117.42,34.08,28.0,2300.0,419.0,1312.0,444.0,3.4844,127700.0,5.18018018018018,0.18217391304347827,True,False,False,False
-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,127400.0,5.9609665427509295,0.17461802307452448,True,False,False,False
-117.43,34.09,18.0,3172.0,632.0,1621.0,573.0,2.7437,120200.0,5.535776614310646,0.19924337957124844,True,False,False,False
-117.42,34.08,21.0,4460.0,930.0,2657.0,839.0,2.7569,127500.0,5.315852205005959,0.2085201793721973,True,False,False,False
-117.45,34.07,21.0,3465.0,639.0,2292.0,628.0,3.3553,113500.0,5.517515923566879,0.18441558441558442,True,False,False,False
-117.43,34.07,18.0,2453.0,537.0,1503.0,500.0,2.3768,95300.0,4.906,0.2189156135344476,True,False,False,False
-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,105400.0,5.030555555555556,0.18415240198785202,True,False,False,False
-117.41,34.08,38.0,1541.0,290.0,861.0,299.0,3.5655,95600.0,5.153846153846154,0.18818948734587929,True,False,False,False
-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,130600.0,5.769230769230769,0.1778787878787879,True,False,False,False
-117.41,34.1,29.0,1362.0,251.0,776.0,253.0,3.1287,102000.0,5.383399209486166,0.184287812041116,True,False,False,False
-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481,105500.0,5.261842105263158,0.19304826206551637,True,False,False,False
-117.4,34.11,14.0,1933.0,347.0,1443.0,376.0,4.2121,128100.0,5.14095744680851,0.17951370926021729,True,False,False,False
-117.39,34.11,5.0,2987.0,457.0,1821.0,485.0,4.8889,138900.0,6.1587628865979385,0.15299631737529293,True,False,False,False
-117.39,34.11,16.0,1140.0,181.0,627.0,206.0,4.9444,132700.0,5.533980582524272,0.1587719298245614,True,False,False,False
-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,3.3066,96300.0,5.443636363636363,0.17635270541082165,True,False,False,False
-117.38,34.11,32.0,3179.0,662.0,1878.0,661.0,3.1375,101200.0,4.809379727685325,0.20824158540421517,True,False,False,False
-117.39,34.1,19.0,1000.0,211.0,572.0,230.0,2.4028,112500.0,4.3478260869565215,0.211,True,False,False,False
-117.39,34.13,9.0,2228.0,398.0,1316.0,370.0,4.1632,119800.0,6.021621621621621,0.17863554757630162,True,False,False,False
-117.38,34.13,13.0,2903.0,510.0,1844.0,510.0,3.7198,112900.0,5.692156862745098,0.1756803306923872,True,False,False,False
-117.37,34.13,17.0,2681.0,470.0,1621.0,459.0,3.875,118500.0,5.840958605664488,0.175307720999627,True,False,False,False
-117.38,34.13,23.0,1326.0,300.0,722.0,263.0,2.1856,107800.0,5.0418250950570345,0.22624434389140272,True,False,False,False
-117.37,34.13,12.0,1893.0,493.0,1054.0,389.0,2.3456,140800.0,4.866323907455013,0.26043317485472794,True,False,False,False
-117.38,34.09,8.0,3955.0,815.0,2184.0,725.0,3.3438,127600.0,5.455172413793103,0.20606826801517067,True,False,False,False
-117.36,34.09,32.0,3616.0,631.0,2131.0,593.0,3.2879,95500.0,6.097807757166947,0.17450221238938052,True,False,False,False
-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,2.9554,115000.0,4.643020594965675,0.19911286347954657,True,False,False,False
-117.38,34.07,6.0,1156.0,191.0,910.0,234.0,4.9091,122400.0,4.94017094017094,0.1652249134948097,True,False,False,False
-117.37,34.07,52.0,50.0,9.0,60.0,16.0,4.125,262500.0,3.125,0.18,True,False,False,False
-117.39,34.07,15.0,1966.0,331.0,1118.0,323.0,3.8558,122700.0,6.086687306501548,0.1683621566632757,True,False,False,False
-117.39,34.07,26.0,1387.0,277.0,664.0,239.0,3.0278,96800.0,5.803347280334728,0.19971160778658975,True,False,False,False
-117.4,34.07,28.0,2879.0,659.0,1661.0,554.0,2.066,88100.0,5.196750902527076,0.22889892323723515,True,False,False,False
-117.37,34.1,44.0,2087.0,447.0,1270.0,423.0,2.3889,86100.0,4.933806146572104,0.21418303785337806,True,False,False,False
-117.37,34.1,10.0,3404.0,855.0,1656.0,675.0,1.6977,91300.0,5.042962962962963,0.2511750881316099,True,False,False,False
-117.36,34.11,35.0,2969.0,521.0,1555.0,503.0,3.25,107100.0,5.90258449304175,0.17547995958235096,True,False,False,False
-117.37,34.12,32.0,3190.0,568.0,1614.0,512.0,3.8398,118200.0,6.23046875,0.1780564263322884,True,False,False,False
-117.35,34.13,26.0,3920.0,570.0,1862.0,552.0,3.7286,132000.0,7.101449275362318,0.14540816326530612,True,False,False,False
-117.36,34.1,29.0,2819.0,637.0,1683.0,608.0,2.3205,87600.0,4.636513157894737,0.2259666548421426,True,False,False,False
-117.36,34.1,31.0,2587.0,531.0,1227.0,489.0,2.3578,88600.0,5.29038854805726,0.20525705450328566,True,False,False,False
-117.36,34.1,33.0,1904.0,343.0,1366.0,338.0,3.6227,92800.0,5.633136094674557,0.1801470588235294,True,False,False,False
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,112300.0,6.083333333333333,0.18126791971965595,True,False,False,False
-117.4,34.04,17.0,1906.0,334.0,1550.0,338.0,3.025,81800.0,5.6390532544378695,0.17523609653725078,True,False,False,False
-117.39,34.04,27.0,2919.0,549.0,1841.0,564.0,2.8682,96400.0,5.175531914893617,0.1880781089414183,True,False,False,False
-117.35,34.04,14.0,2991.0,522.0,1729.0,537.0,3.5139,146800.0,5.569832402234637,0.17452357071213642,True,False,False,False
-117.35,34.17,28.0,1905.0,372.0,1480.0,341.0,2.9844,79200.0,5.586510263929619,0.1952755905511811,True,False,False,False
-117.34,34.16,31.0,1606.0,354.0,1049.0,335.0,2.1935,72700.0,4.794029850746269,0.22042341220423411,True,False,False,False
-117.33,34.15,28.0,1473.0,333.0,1196.0,312.0,1.6993,67800.0,4.721153846153846,0.22606924643584522,True,False,False,False
-117.32,34.14,32.0,1691.0,353.0,1457.0,329.0,1.8438,66600.0,5.139817629179332,0.20875221762270846,True,False,False,False
-117.33,34.14,29.0,1646.0,391.0,1296.0,351.0,1.9423,69700.0,4.689458689458689,0.23754556500607532,True,False,False,False
-117.34,34.14,37.0,1834.0,393.0,1198.0,348.0,2.225,81600.0,5.2701149425287355,0.21428571428571427,True,False,False,False
-117.35,34.15,32.0,2699.0,552.0,2086.0,551.0,2.2974,84500.0,4.898366606170599,0.2045201926639496,True,False,False,False
-117.35,34.16,36.0,1717.0,348.0,1054.0,279.0,2.4444,73400.0,6.154121863799283,0.20267909143855561,True,False,False,False
-117.32,34.13,41.0,1837.0,409.0,1430.0,344.0,2.4524,70400.0,5.340116279069767,0.22264561785519868,True,False,False,False
-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,70500.0,5.094138543516874,0.200139470013947,True,False,False,False
-117.32,34.12,39.0,2210.0,498.0,1752.0,477.0,1.4066,66400.0,4.633123689727463,0.2253393665158371,True,False,False,False
-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,69000.0,4.421800947867299,0.2347266881028939,True,False,False,False
-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,93200.0,7.508038585209003,0.15546038543897217,True,False,False,False
-117.33,34.13,18.0,3009.0,740.0,2317.0,659.0,1.6375,72400.0,4.566009104704097,0.24592888002658692,True,False,False,False
